Time,Altitude(m),Lat(°),Lon(°),Timestamp,Wind Bearing(°),Wind Speed(m/s),Pressure(Pa),Temperature(°C), Humidity(%RH)Home Latitude(°),Home Longitude(°),Home Altitude(m),Distance From Home(m),Bearing From Home(°)
19-04-2014 14:21:37.602,60.030,0.0000000,0.0000000,465600,0.000,0.000,100.606,24.400,60.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:21:42.609,60.030,0.0000000,0.0000000,470600,0.000,0.000,100.606,24.400,60.600,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:21:47.615,60.030,0.0000000,0.0000000,475600,0.000,0.000,100.606,24.400,61.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:21:52.622,60.030,0.0000000,0.0000000,480600,0.000,0.000,100.606,24.400,60.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:21:57.630,60.030,0.0000000,0.0000000,485600,0.000,0.000,100.606,24.400,61.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:02.638,60.030,0.0000000,0.0000000,490800,0.000,0.000,100.605,24.400,61.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:07.647,60.030,0.0000000,0.0000000,495800,0.000,0.000,100.606,24.400,61.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:12.655,60.030,0.0000000,0.0000000,500800,0.000,0.000,100.606,24.400,61.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:17.663,60.030,0.0000000,0.0000000,505600,0.000,0.000,100.606,24.400,61.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:22.670,60.030,0.0000000,0.0000000,510800,0.000,0.000,100.606,24.400,61.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:27.678,59.950,0.0000000,0.0000000,515800,0.000,0.000,100.607,24.400,62.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:32.684,59.950,0.0000000,0.0000000,520800,0.000,0.000,100.607,24.400,61.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:37.691,59.950,0.0000000,0.0000000,525800,0.000,0.000,100.607,24.500,62.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:42.698,60.030,0.0000000,0.0000000,530800,0.000,0.000,100.606,24.500,61.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:47.705,60.030,0.0000000,0.0000000,535800,0.000,0.000,100.606,24.500,61.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:52.743,60.120,0.0000000,0.0000000,540800,0.000,0.000,100.605,24.500,61.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:22:57.752,60.200,0.0000000,0.0000000,545800,0.000,0.000,100.605,24.500,61.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:02.759,60.200,0.0000000,0.0000000,550800,0.000,0.000,100.604,24.500,61.600,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:07.768,60.200,0.0000000,0.0000000,555800,0.000,0.000,100.604,24.500,61.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:12.776,60.200,0.0000000,0.0000000,560800,0.000,0.000,100.604,24.400,60.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:17.784,60.200,0.0000000,0.0000000,565800,0.000,0.000,100.604,24.300,60.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:22.791,60.200,0.0000000,0.0000000,570800,0.000,0.000,100.604,24.300,60.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:27.801,60.200,0.0000000,0.0000000,576000,0.000,0.000,100.604,24.300,60.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:32.809,60.120,0.0000000,0.0000000,581000,0.000,0.000,100.604,24.300,60.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:37.815,60.200,0.0000000,0.0000000,585800,0.000,0.000,100.605,24.300,60.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:42.821,60.120,0.0000000,0.0000000,590800,0.000,0.000,100.604,24.200,59.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:47.829,60.120,0.0000000,0.0000000,596000,0.000,0.000,100.605,24.200,59.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:52.839,60.120,0.0000000,0.0000000,600800,0.000,0.000,100.606,24.100,59.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:23:57.849,60.120,0.0000000,0.0000000,606000,0.000,0.000,100.605,24.200,59.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:02.858,60.120,0.0000000,0.0000000,611000,0.000,0.000,100.605,24.200,59.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:07.877,60.120,0.0000000,0.0000000,616000,0.000,0.000,100.605,24.200,58.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:12.887,60.120,0.0000000,0.0000000,621000,0.000,0.000,100.605,24.100,58.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:17.892,60.120,0.0000000,0.0000000,626000,0.000,0.000,100.605,24.100,58.600,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:22.900,60.120,0.0000000,0.0000000,631000,0.000,0.000,100.605,24.100,58.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:27.908,60.200,0.0000000,0.0000000,636000,0.000,0.000,100.604,24.100,58.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:32.911,60.200,0.0000000,0.0000000,641000,0.000,0.000,100.604,24.000,58.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:37.966,60.280,0.0000000,0.0000000,646000,0.000,0.000,100.603,24.000,58.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:43.021,60.370,0.0000000,0.0000000,651000,0.000,0.000,100.603,24.000,57.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:48.075,60.280,0.0000000,0.0000000,656000,0.000,0.000,100.602,24.000,57.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:53.130,60.370,0.0000000,0.0000000,661200,0.000,0.000,100.603,24.000,57.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:24:58.186,60.450,0.0000000,0.0000000,666200,0.000,0.000,100.602,24.000,57.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:03.241,60.530,0.0000000,0.0000000,671200,0.000,0.000,100.601,24.100,57.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:08.295,60.620,0.0000000,0.0000000,676200,0.000,0.000,100.599,24.100,57.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:13.301,60.700,0.0000000,0.0000000,681400,0.000,0.000,100.598,24.100,57.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:18.357,60.780,0.0000000,0.0000000,686400,0.000,0.000,100.598,24.000,57.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:23.411,60.780,0.0000000,0.0000000,691400,0.000,0.000,100.597,24.000,57.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:28.466,60.780,0.0000000,0.0000000,696400,0.000,0.000,100.597,23.900,56.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:33.522,60.780,0.0000000,0.0000000,701400,0.000,0.000,100.597,23.900,56.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:38.526,60.870,0.0000000,0.0000000,706600,0.000,0.000,100.597,24.000,56.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:43.582,60.870,0.0000000,0.0000000,711600,0.000,0.000,100.596,24.000,56.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:48.637,60.950,0.0000000,0.0000000,716600,0.000,0.000,100.595,23.900,56.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:53.692,60.950,0.0000000,0.0000000,721600,0.000,0.000,100.595,23.900,56.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:25:58.698,60.950,0.0000000,0.0000000,726800,0.000,0.000,100.595,24.000,56.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:03.754,60.950,0.0000000,0.0000000,731800,0.000,0.000,100.595,24.000,56.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:08.760,60.950,0.0000000,0.0000000,736800,0.000,0.000,100.595,24.000,56.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:13.817,61.040,0.0000000,0.0000000,741800,0.000,0.000,100.595,24.000,56.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:18.822,61.040,0.0000000,0.0000000,747000,0.000,0.000,100.594,23.900,55.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:23.878,61.120,0.0000000,0.0000000,752000,0.000,0.000,100.594,23.900,55.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:28.884,61.120,0.0000000,0.0000000,757000,0.000,0.000,100.594,23.900,55.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:33.939,61.040,0.0000000,0.0000000,762000,0.000,0.000,100.593,23.800,55.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:38.994,61.040,0.0000000,0.0000000,767000,0.000,0.000,100.593,23.800,55.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:44.002,61.040,0.0000000,0.0000000,772200,0.000,0.000,100.594,23.800,55.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:49.008,61.040,0.0000000,0.0000000,777000,0.000,0.000,100.594,23.900,55.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:54.064,61.120,0.0000000,0.0000000,782000,0.000,0.000,100.594,23.900,55.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:26:59.119,61.120,0.0000000,0.0000000,787200,0.000,0.000,100.593,23.900,55.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:04.124,61.120,0.0000000,0.0000000,792200,0.000,0.000,100.593,23.900,55.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:09.180,61.200,0.0000000,0.0000000,797200,0.000,0.000,100.593,23.900,55.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:14.235,61.200,0.0000000,0.0000000,802200,0.000,0.000,100.592,23.900,55.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:19.239,61.290,0.0000000,0.0000000,807200,0.000,0.000,100.591,23.900,54.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:24.292,61.290,0.0000000,0.0000000,812400,0.000,0.000,100.591,23.900,55.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:29.298,61.290,0.0000000,0.0000000,817400,0.000,0.000,100.591,24.000,55.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:34.307,61.370,0.0000000,0.0000000,822400,0.000,0.000,100.590,24.000,55.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:39.311,61.460,0.0000000,0.0000000,827400,0.000,0.000,100.590,24.100,55.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:44.317,61.460,0.0000000,0.0000000,832400,0.000,0.000,100.589,24.000,55.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:49.321,61.370,0.0000000,0.0000000,837400,0.000,0.000,100.590,24.000,56.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:54.327,61.460,0.0000000,0.0000000,842400,0.000,0.000,100.589,24.100,56.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:27:59.367,61.460,0.0000000,0.0000000,847400,0.000,0.000,100.589,24.100,56.600,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:04.371,61.460,0.0000000,0.0000000,852400,0.000,0.000,100.589,24.200,56.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:09.428,61.460,0.0000000,0.0000000,857400,0.000,0.000,100.590,24.200,57.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:14.434,61.370,0.0000000,0.0000000,862600,0.000,0.000,100.590,24.300,57.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:19.490,61.370,0.0000000,0.0000000,867400,0.000,0.000,100.590,24.300,57.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:24.496,61.370,0.0000000,0.0000000,872600,0.000,0.000,100.590,24.300,57.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:29.503,61.370,0.0000000,0.0000000,877600,0.000,0.000,100.590,24.300,57.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:34.559,61.370,0.0000000,0.0000000,882600,0.000,0.000,100.590,24.400,57.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:39.614,61.370,0.0000000,0.0000000,887600,0.000,0.000,100.590,24.400,57.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:44.620,61.370,0.0000000,0.0000000,892600,0.000,0.000,100.590,24.500,58.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:49.674,61.370,0.0000000,0.0000000,897800,0.000,0.000,100.590,24.500,58.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:54.729,61.370,0.0000000,0.0000000,902800,0.000,0.000,100.590,24.500,58.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:28:59.783,61.460,0.0000000,0.0000000,907800,0.000,0.000,100.590,24.500,57.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:04.839,61.460,0.0000000,0.0000000,912800,0.000,0.000,100.590,24.600,57.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:09.895,61.460,0.0000000,0.0000000,918000,0.000,0.000,100.590,24.600,58.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:14.900,61.460,0.0000000,0.0000000,923000,0.000,0.000,100.589,24.700,58.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:19.956,61.540,0.0000000,0.0000000,928000,0.000,0.000,100.589,24.700,58.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:25.010,61.540,0.0000000,0.0000000,933000,0.000,0.000,100.588,24.700,58.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:30.065,61.620,0.0000000,0.0000000,938000,0.000,0.000,100.587,24.700,58.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:35.070,61.620,0.0000000,0.0000000,943200,0.000,0.000,100.587,24.700,58.500,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:40.125,61.710,0.0000000,0.0000000,948200,0.000,0.000,100.586,24.700,58.400,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:45.180,61.710,0.0000000,0.0000000,953200,0.000,0.000,100.586,24.800,58.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:50.234,61.710,0.0000000,0.0000000,958200,0.000,0.000,100.586,24.800,58.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:29:55.244,61.710,0.0000000,0.0000000,963400,0.000,0.000,100.586,24.800,58.800,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:00.250,61.790,0.0000000,0.0000000,968400,0.000,0.000,100.585,24.800,58.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:05.305,61.790,0.0000000,0.0000000,973400,0.000,0.000,100.585,24.800,58.200,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:10.312,61.870,0.0000000,0.0000000,978400,0.000,0.000,100.585,24.800,58.600,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:15.367,61.870,0.0000000,0.0000000,983400,0.000,0.000,100.584,24.800,58.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:20.422,61.870,0.0000000,0.0000000,988400,0.000,0.000,100.584,24.900,58.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:25.477,61.870,0.0000000,0.0000000,993400,0.000,0.000,100.584,24.900,58.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:30.486,61.960,0.0000000,0.0000000,998600,0.000,0.000,100.584,24.900,59.000,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:35.491,61.960,0.0000000,0.0000000,1003600,0.000,0.000,100.583,24.900,59.600,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:40.499,61.960,0.0000000,0.0000000,1008600,0.000,0.000,100.583,24.900,59.600,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:45.552,61.960,0.0000000,0.0000000,1013600,0.000,0.000,100.583,24.800,58.900,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:50.560,61.960,0.0000000,0.0000000,1018600,0.000,0.000,100.583,24.700,58.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:30:55.568,61.960,0.0000000,0.0000000,1023600,0.000,0.000,100.583,24.700,57.700,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:31:00.605,62.040,0.0000000,0.0000000,1028600,0.000,0.000,100.583,24.600,57.300,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:31:05.614,61.960,0.0000000,0.0000000,1033600,0.000,0.000,100.583,24.600,57.100,-2.974,104.764,40.000,11646.955,-90.783
19-04-2014 14:31:10.622,61.960,0.0000000,0.0000000,1038800,0.000,0.000,100.583,24.500,57.000,-2.974,104.764,40.000,11646.955,-90.783
